EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,Department_ID,Education_ID,EducationField_ID,EnvironmentSatisfaction_ID,Gender_ID,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,Over18_ID,OverTime_ID,PerformanceRating_ID,RelationshipSatisfaction_ID,StockOptionLevel_ID,WorkLifeBalance_ID,TotalWorkingYears_ID,TrainingTimesLastYear,YearsInCurrentRole_ID,YearsSinceLastPromotion_ID,YearsWithCurrManager_ID,DailyRate,DistanceFromHomeInKm,EmployeeCount,EmployeeNumber,HourlyRate,MonthlyIncome,SalarySlab,MonthlyRate,PercentSalaryHike,StandardHours,NumCompaniesWorked
1132,27,3,2,1,1,1,2,2,1,1,2,7,2,1,1,1,1,3,1,4,2,2,1,1,1,625,6.4,1,852,50,5933,5k-10k,5197,12,80,9
1133,27,3,2,1,1,4,1,4,1,4,1,1,3,3,1,2,2,1,3,4,2,2,1,1,1,986,12.9,1,874,62,2818,Upto 5k,5044,24,80,2
1134,27,3,2,1,1,2,1,3,1,1,1,3,4,3,1,2,1,3,1,1,2,0,3,2,1,661,14.5,1,913,61,2559,Upto 5k,7508,13,80,1
1135,27,3,2,1,2,1,2,2,2,4,4,6,3,3,1,2,1,1,3,1,6,2,4,3,3,1448,45.1,1,1039,53,13320,10k-15k,11737,18,80,3
1136,27,3,1,1,3,2,2,3,1,2,3,4,4,3,1,1,1,3,3,1,6,1,2,1,2,1376,1.6,1,1098,91,10482,10k-15k,2326,14,80,9
1137,27,3,1,1,1,4,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,4,2,1,1,1097,16.1,1,1200,96,2936,Upto 5k,10826,11,80,1
1138,27,3,2,3,1,1,1,2,1,3,1,3,1,1,1,1,1,3,1,1,2,3,1,1,1,111,27.4,1,1206,74,2290,Upto 5k,4279,13,80,2
1139,27,3,2,1,1,4,5,2,1,1,2,3,3,1,1,1,2,4,1,1,5,3,4,3,4,200,46.7,1,1225,32,4541,Upto 5k,7744,25,80,1
1140,27,3,2,1,1,3,1,4,2,4,1,3,3,3,1,1,1,3,3,1,2,5,2,2,2,1117,3.2,1,1246,72,2011,Upto 5k,19982,13,80,1
1141,27,3,2,1,2,1,3,3,1,1,5,9,2,3,1,1,1,1,3,1,7,5,3,1,2,1099,8,1,1267,88,18213,15k+,8751,11,80,7
1142,27,3,2,1,1,2,1,1,1,4,5,9,4,2,1,1,1,3,2,4,7,4,3,3,3,1199,6.4,1,1288,92,19190,15k+,17477,14,80,1
1143,27,3,1,1,1,1,2,4,2,1,3,7,3,3,1,1,1,3,3,1,2,2,3,1,1,621,24.1,1,1295,73,7978,5k-10k,14075,11,80,1
1144,27,3,1,1,1,1,1,4,1,1,1,1,4,3,1,1,1,1,1,2,2,4,1,1,1,935,4.8,1,1333,89,2362,Upto 5k,14669,12,80,4
1145,27,3,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,5,1,1,1,981,8,1,1471,90,3162,Upto 5k,7973,14,80,3
1146,27,3,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,4,2,3,1,1,1,1467,32.2,1,1475,49,3420,Upto 5k,21158,13,80,1
1147,27,3,2,2,2,5,3,4,2,1,2,6,1,3,1,1,1,1,3,4,4,4,1,1,1,383,1.6,1,1481,79,4768,Upto 5k,9282,12,80,7
1148,27,3,2,2,1,3,2,3,1,1,3,5,1,1,1,2,1,4,1,4,5,2,1,1,1,1193,3.2,1,1496,86,10209,10k-15k,19719,18,80,5
1149,27,3,2,1,1,1,1,2,1,1,4,8,4,3,1,1,1,1,3,2,6,1,2,3,4,136,45.1,1,1523,32,16328,15k+,22074,13,80,3
1150,27,3,2,1,1,1,2,3,2,1,5,8,3,2,1,2,1,3,3,4,6,4,3,1,2,1313,11.3,1,1608,31,19049,15k+,3549,14,80,0
1151,27,3,2,2,3,5,6,4,1,1,2,4,3,3,1,2,1,1,1,1,4,3,3,1,1,602,1.6,1,1642,37,5743,5k-10k,10503,11,80,4
1152,27,3,2,1,3,1,1,1,2,1,1,4,3,2,1,2,1,2,4,1,2,2,1,1,1,528,1.6,1,1683,44,3195,Upto 5k,4167,18,80,4
1153,27,3,2,1,1,1,1,1,2,4,3,7,3,3,1,2,1,4,3,1,2,2,3,2,2,921,3.2,1,1703,96,7879,5k-10k,14810,19,80,1
1154,27,3,1,2,1,2,2,1,1,1,1,3,2,2,1,2,1,1,4,4,2,2,1,1,1,429,1.6,1,1792,99,2342,Upto 5k,11092,12,80,1
1155,27,3,2,1,1,4,1,3,1,4,2,7,4,3,1,1,1,3,3,1,2,5,1,1,1,170,1.6,1,1903,78,5033,5k-10k,9364,15,80,2
1156,27,3,2,1,1,1,2,3,1,1,1,3,3,1,1,2,1,1,1,1,2,2,1,1,1,1037,1.6,1,2020,42,2436,Upto 5k,13422,12,80,6
1157,28,3,2,1,1,1,1,3,1,1,3,3,4,2,1,1,1,1,3,1,6,2,1,1,1,1339,11.3,1,86,59,9724,5k-10k,18787,17,80,2
1158,28,3,2,1,1,4,5,2,1,1,3,8,4,3,1,2,1,4,1,2,5,3,1,1,1,193,9.7,1,101,52,13245,10k-15k,15067,14,80,4
1159,28,3,2,1,1,1,2,1,1,1,1,3,3,1,1,1,1,4,1,4,2,2,2,1,1,1316,46.7,1,192,83,3452,Upto 5k,9752,13,80,5
1160,28,3,2,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,3,3,5,2,3,1,4,194,14.5,1,206,60,2348,Upto 5k,10901,18,80,8
1161,28,3,2,1,2,2,1,1,2,1,2,6,4,2,1,2,1,2,3,2,2,3,2,1,1,1268,6.4,1,240,30,5006,5k-10k,6319,11,80,4
1162,28,3,2,3,1,2,2,4,1,2,4,9,3,3,1,1,2,3,3,1,6,1,3,3,2,1195,3.2,1,264,65,16792,15k+,20462,23,80,9
1163,28,3,2,3,2,1,2,2,2,2,3,6,3,1,1,1,1,3,1,1,6,2,3,3,2,1052,9.7,1,302,57,8865,5k-10k,16840,12,80,6
1164,28,3,2,1,1,1,5,1,1,4,5,9,3,3,1,1,1,1,3,1,6,2,1,1,2,252,1.6,1,336,70,19202,15k+,15970,11,80,0
1165,28,3,2,2,1,4,1,4,1,4,2,5,1,3,1,1,1,3,3,1,2,1,1,1,1,1199,11.3,1,341,77,6434,5k-10k,5118,17,80,4
1166,28,3,2,1,1,2,2,1,1,1,4,7,3,3,1,2,1,4,1,1,6,2,3,1,2,1385,32.2,1,372,79,13496,10k-15k,7501,14,80,0
1167,28,3,2,2,1,1,1,4,1,1,3,1,4,2,1,1,1,2,3,1,6,2,3,2,3,1249,11.3,1,425,97,5210,5k-10k,20308,18,80,1
1168,28,3,2,1,1,4,5,2,1,1,2,3,3,3,1,1,1,2,2,1,4,3,3,2,2,549,12.9,1,452,75,3697,Upto 5k,9278,14,80,9
1169,28,3,2,1,1,2,1,4,1,1,1,3,3,3,1,1,2,3,2,4,2,3,1,1,1,192,16.1,1,544,69,2654,Upto 5k,9655,21,80,3
1170,28,3,2,1,2,1,5,2,1,1,2,6,2,3,1,1,1,4,3,2,2,3,3,1,2,561,3.2,1,606,61,4805,Upto 5k,16177,19,80,0
1171,28,3,1,2,2,4,1,4,2,1,2,6,4,3,1,1,1,3,2,1,1,4,1,1,1,306,41.8,1,684,100,4286,Upto 5k,5630,14,80,2
1172,28,3,2,1,2,2,4,3,1,3,2,2,1,1,1,1,1,2,1,1,2,3,3,1,1,954,3.2,1,783,46,6632,5k-10k,12388,13,80,0
1173,28,3,2,1,1,1,1,3,2,2,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,252,3.2,1,834,95,2274,Upto 5k,6153,14,80,1
1174,28,3,2,1,2,1,3,2,1,1,3,6,4,2,1,2,1,1,3,1,5,2,2,1,1,930,14.5,1,864,74,10761,10k-15k,19239,12,80,4
1175,28,3,2,3,1,2,1,1,1,1,2,1,2,3,1,1,1,4,1,4,2,5,3,1,2,805,6.4,1,972,57,4447,Upto 5k,23163,12,80,1
1176,28,3,2,1,1,4,2,2,2,1,1,1,3,2,1,1,1,3,2,1,2,2,1,1,1,974,1.6,1,996,91,2270,Upto 5k,11005,14,80,3
1177,28,3,2,3,1,2,1,2,1,1,2,1,4,3,1,2,1,1,3,1,2,2,3,1,2,248,37,1,1002,42,3633,Upto 5k,14039,15,80,1
1178,28,3,2,1,2,2,1,2,2,1,4,9,3,3,1,1,1,4,3,2,7,4,1,1,1,1234,17.7,1,1045,90,17650,15k+,5404,13,80,3
1179,28,3,2,1,3,4,2,3,1,1,1,4,2,1,1,1,1,2,1,1,2,3,1,1,1,788,38.6,1,1049,36,2177,Upto 5k,8318,16,80,1
1180,28,3,2,3,2,4,1,3,2,2,2,6,1,3,1,1,1,3,3,1,4,2,3,1,3,1050,14.5,1,1117,65,5593,5k-10k,17970,13,80,1
1181,28,3,2,1,1,1,2,4,2,1,1,3,1,3,1,2,1,1,3,4,2,2,1,1,1,1457,11.3,1,1195,83,4477,Upto 5k,20100,19,80,4
1182,28,3,1,1,2,1,3,4,2,3,5,9,2,1,1,2,1,2,1,1,7,2,3,1,3,1449,3.2,1,1277,94,18824,15k+,2493,16,80,2
1183,28,3,2,2,1,1,2,3,2,1,5,9,2,1,1,1,2,1,1,1,6,4,1,1,1,364,40.2,1,1306,83,18061,15k+,13035,22,80,3
1184,28,3,2,1,1,1,2,3,1,3,3,7,4,2,1,2,1,4,3,1,6,2,3,1,2,1038,32.2,1,1460,95,10851,10k-15k,19863,18,80,2
1185,28,3,2,1,1,1,4,3,1,1,3,5,3,3,1,2,1,3,2,2,2,4,1,1,1,1448,46.7,1,1465,55,9380,5k-10k,14720,18,80,4
1186,28,3,2,1,1,1,4,2,1,1,1,3,3,3,1,1,2,3,3,1,2,3,2,1,1,950,45.1,1,1546,97,2132,Upto 5k,4585,20,80,4
1187,28,3,2,1,1,4,4,4,1,1,3,7,2,2,1,1,1,2,4,1,2,4,3,2,2,538,1.6,1,1553,66,7441,5k-10k,20933,12,80,1
1188,28,3,2,1,1,5,2,1,2,3,2,1,4,1,1,2,1,2,1,1,2,3,3,1,1,1015,8,1,1611,50,5769,5k-10k,23447,14,80,1
1189,28,3,2,3,2,1,3,4,1,2,2,6,4,3,1,1,1,2,3,1,2,2,3,1,1,336,41.8,1,1612,52,4385,Upto 5k,24162,15,80,1
1190,28,3,2,1,1,2,5,2,2,2,2,5,3,2,1,1,1,2,2,1,2,3,3,1,2,1329,3.2,1,1635,59,5770,5k-10k,5388,19,80,1
1191,28,3,2,3,1,3,1,1,1,2,3,7,1,3,1,1,2,3,3,4,6,3,5,3,1,1238,1.6,1,1712,74,10748,10k-15k,3395,23,80,3
1192,28,3,2,1,1,2,4,2,2,2,4,8,2,1,1,1,1,1,1,1,6,2,2,2,2,1005,45.1,1,1719,48,16704,15k+,17119,11,80,1
1193,28,3,2,1,3,1,1,1,2,3,3,4,1,3,1,1,2,1,2,2,2,2,1,1,1,176,6.4,1,1744,56,9756,5k-10k,6595,21,80,4
1194,28,3,2,3,2,4,1,1,2,1,2,6,1,3,1,1,2,4,2,2,2,3,3,1,2,589,3.2,1,1845,67,5154,5k-10k,19665,22,80,4
1195,28,3,2,1,1,2,1,3,2,2,2,5,3,3,1,1,1,3,2,4,2,2,3,1,2,556,40.2,1,1888,93,5906,5k-10k,23888,13,80,0
1196,28,3,2,2,1,4,2,3,1,1,2,7,1,1,1,1,1,1,1,1,4,3,1,1,1,1297,1.6,1,1922,44,5399,5k-10k,14511,12,80,4
1197,28,3,2,1,2,1,1,2,2,1,2,6,1,1,1,1,1,1,1,1,2,3,1,1,1,374,32.2,1,2046,50,4850,Upto 5k,23333,15,80,8
1198,29,4,2,1,2,4,3,3,2,1,5,9,4,1,1,1,1,3,1,4,6,2,1,1,1,705,3.2,1,38,83,18947,15k+,22822,12,80,3
1199,29,4,2,2,2,4,3,4,1,1,2,6,3,1,1,2,2,1,1,1,4,4,2,1,2,1211,8,1,62,98,5772,5k-10k,20445,21,80,4
1200,29,4,2,1,3,2,2,3,1,1,2,4,2,2,1,2,2,3,3,1,5,2,1,1,1,945,8,1,103,80,5021,5k-10k,10425,22,80,8
1201,29,4,1,1,2,2,2,1,1,2,3,6,3,1,1,1,1,3,1,1,2,3,3,1,2,669,14.5,1,118,64,9619,5k-10k,13596,16,80,1
1202,29,4,2,2,1,1,2,1,1,2,3,7,4,3,1,2,1,1,3,4,6,5,3,2,1,638,1.6,1,124,40,10673,10k-15k,3142,13,80,2
1203,29,4,2,1,2,2,3,3,2,1,3,6,4,2,1,1,2,1,4,1,6,2,4,3,2,526,1.6,1,244,92,10453,10k-15k,2137,25,80,1
1204,29,4,2,1,1,4,2,2,1,1,3,7,4,2,1,1,1,1,3,1,5,3,1,1,1,644,1.6,1,288,97,9396,5k-10k,12368,16,80,7
1205,29,4,2,1,2,1,4,1,2,3,4,9,2,3,1,2,1,4,3,4,7,2,3,2,2,488,3.2,1,363,75,16872,15k+,14977,12,80,3
1206,29,4,2,3,1,4,2,1,2,1,2,5,1,3,1,1,1,1,1,2,2,2,1,1,1,1144,11.3,1,487,30,5258,5k-10k,16044,14,80,2
1207,29,4,2,1,1,1,2,1,2,1,2,5,1,2,1,1,1,1,3,4,5,5,3,1,2,1485,29,1,550,87,4810,Upto 5k,26314,14,80,2
1208,29,4,2,1,1,1,1,4,1,1,4,8,1,3,1,1,1,1,1,3,7,2,1,1,1,1009,3.2,1,575,51,17861,15k+,2288,13,80,6
1209,29,4,2,1,2,1,3,1,2,2,3,6,3,3,1,2,1,1,3,1,4,3,1,1,1,1125,16.1,1,580,94,9071,5k-10k,11563,19,80,2
1210,29,4,2,2,1,3,2,4,2,1,3,7,1,3,1,1,1,3,1,4,7,3,1,1,1,1034,29,1,624,86,10527,10k-15k,8984,11,80,5
1211,29,4,2,1,1,2,2,2,1,1,3,5,1,2,1,1,1,4,3,1,4,3,3,1,2,566,11.3,1,1007,75,10845,10k-15k,24208,13,80,6
1212,29,4,2,1,1,4,2,2,1,1,5,8,3,2,1,1,1,3,2,1,6,0,1,1,1,430,1.6,1,1069,40,19627,15k+,21445,17,80,9
1213,29,4,2,1,1,4,1,2,2,2,2,3,4,2,1,2,2,2,4,1,5,2,4,1,2,1003,12.9,1,1080,74,4615,Upto 5k,21029,23,80,8
1214,29,4,2,1,2,3,3,4,1,1,4,9,1,3,1,1,1,3,3,1,6,3,3,1,2,406,4.8,1,1124,52,17465,15k+,15596,12,80,3
1215,29,4,2,1,2,1,3,1,2,1,4,9,4,3,1,1,2,2,1,1,7,2,5,3,2,1402,3.2,1,1204,69,17048,15k+,24097,23,80,8
1216,29,4,2,1,1,2,1,2,1,1,5,8,2,3,1,1,1,2,3,1,6,2,1,1,1,1450,24.1,1,1217,52,19081,15k+,10849,11,80,5
1217,29,4,2,1,1,4,4,2,1,1,2,5,3,2,1,1,1,1,3,4,4,3,1,1,1,150,3.2,1,1228,60,7379,5k-10k,17433,11,80,2
1218,29,4,2,1,2,2,3,2,2,2,5,9,2,3,1,1,1,1,3,1,7,2,2,1,2,168,6.4,1,1280,33,18789,15k+,9946,14,80,2
1219,29,4,2,1,3,2,1,2,2,1,1,4,4,1,1,1,1,1,1,2,2,3,2,1,2,991,1.6,1,1314,44,3423,Upto 5k,22957,12,80,6
1220,29,4,1,1,2,1,3,4,1,1,3,6,3,2,1,1,1,2,3,2,7,1,3,1,1,377,14.5,1,1457,52,10096,10k-15k,15986,11,80,4
1221,29,4,2,1,2,1,1,1,2,1,4,9,2,3,1,1,1,3,3,2,6,2,4,1,1,228,4.8,1,1527,51,16606,15k+,11380,12,80,8
1222,29,4,2,1,2,4,1,2,1,4,4,9,4,1,1,1,1,4,1,3,7,5,1,1,3,563,1.6,1,1602,56,17567,15k+,3156,15,80,1
1223,29,4,2,1,1,4,1,1,1,1,2,7,2,1,1,1,1,3,1,1,5,3,3,1,2,717,20.9,1,1727,34,5562,5k-10k,9697,14,80,6
1224,29,4,2,1,2,1,1,1,1,1,3,6,3,2,1,2,1,4,3,4,4,5,2,1,1,1277,3.2,1,1732,74,10368,10k-15k,5596,12,80,4
1225,29,4,2,1,1,4,2,1,1,1,5,8,3,2,1,2,1,1,3,1,6,3,1,1,1,734,3.2,1,1789,46,19328,15k+,14218,17,80,7
1226,29,4,2,3,2,2,1,3,1,2,2,6,2,1,1,1,1,1,1,1,2,3,1,1,1,849,41.8,1,1801,98,7991,5k-10k,25166,15,80,8
1227,29,4,1,1,1,2,2,2,2,1,2,7,2,3,1,1,2,3,3,2,4,2,3,1,2,261,33.8,1,1821,66,8926,5k-10k,10842,22,80,4
1228,29,4,2,1,1,2,1,2,1,1,3,5,3,2,1,1,1,1,3,4,4,4,3,1,2,706,3.2,1,1857,82,8578,5k-10k,19989,14,80,3
1229,29,4,2,1,2,1,4,4,2,4,4,6,4,2,1,1,1,3,3,1,6,5,5,1,2,1319,4.8,1,1863,45,13225,10k-15k,7739,12,80,2
1230,29,4,1,1,2,1,1,1,2,1,3,6,2,3,1,1,2,1,4,1,4,2,3,1,2,1254,16.1,1,1869,64,7314,5k-10k,14011,21,80,5
1231,30,4,1,3,1,4,1,4,1,1,3,9,2,3,1,2,1,3,3,4,2,2,3,2,2,666,46.7,1,376,88,11849,10k-15k,10268,12,80,1
1232,30,4,2,1,1,5,1,2,1,1,5,8,1,3,1,1,1,4,3,1,6,2,1,1,1,1482,8,1,447,42,18300,15k+,16375,11,80,4
1233,30,4,2,2,2,3,2,3,1,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1309,6.4,1,467,99,2976,Upto 5k,25751,19,80,3
1234,30,4,2,1,1,2,2,4,2,1,2,5,3,2,1,1,1,1,4,1,5,2,1,1,1,983,3.2,1,574,65,5070,5k-10k,7389,13,80,5
1235,30,4,2,1,2,4,3,2,1,1,2,6,4,1,1,1,1,3,1,1,5,2,3,1,2,703,22.5,1,728,42,4960,Upto 5k,11825,12,80,2
1236,30,4,2,2,2,1,2,2,2,1,4,6,1,2,1,2,1,3,2,4,7,2,1,3,3,217,4.8,1,746,49,13770,10k-15k,10225,12,80,9
1237,30,4,1,2,2,2,1,3,2,4,2,6,1,1,1,2,1,3,1,1,2,2,2,1,1,719,43.5,1,785,77,6397,5k-10k,10339,12,80,4
1238,30,4,2,1,1,2,5,1,2,1,4,9,3,3,1,2,1,1,3,4,7,3,4,1,1,202,3.2,1,820,33,16752,15k+,12982,11,80,1
1239,30,4,2,1,2,2,3,1,2,1,2,6,3,3,1,2,2,2,3,1,2,2,2,2,2,249,3.2,1,903,35,4537,Upto 5k,17783,22,80,0
1240,30,4,2,1,2,4,1,2,2,2,1,2,3,1,1,2,1,2,1,4,1,3,1,1,1,1454,3.2,1,925,65,3294,Upto 5k,13137,18,80,1
1241,30,4,2,2,1,4,2,1,1,4,2,5,1,2,1,2,1,1,1,2,5,3,3,1,2,1379,25.7,1,987,64,5067,5k-10k,6759,19,80,1
1242,30,4,2,1,2,2,1,2,2,1,2,6,3,1,1,2,1,1,1,1,2,0,1,1,2,955,6.4,1,1003,83,4163,Upto 5k,8571,17,80,1
1243,30,4,2,1,1,1,4,4,1,1,1,3,3,3,1,1,1,1,3,4,5,2,2,1,1,465,1.6,1,1438,74,3420,Upto 5k,10205,12,80,7
1244,30,4,2,1,1,4,2,4,2,1,4,8,1,3,1,1,1,4,2,2,7,2,5,1,2,359,3.2,1,1443,82,17169,15k+,26703,19,80,3
1245,30,4,2,1,2,1,2,1,2,1,2,6,1,3,1,2,1,1,3,4,4,4,2,1,1,571,22.5,1,1503,78,4591,Upto 5k,24200,17,80,3
1246,30,4,2,1,3,4,1,2,2,1,5,9,1,3,1,1,1,1,3,1,7,2,1,1,1,1176,41.8,1,1625,98,19658,15k+,5220,11,80,3
1247,30,4,2,1,2,4,1,3,2,4,4,9,2,2,1,1,1,1,4,1,7,2,1,1,1,1225,3.2,1,1676,47,15972,15k+,21086,14,80,6
1248,30,4,1,2,2,1,1,1,1,3,4,6,1,3,1,1,1,1,1,3,6,3,2,3,2,1093,14.5,1,1716,82,12936,10k-15k,24164,11,80,7
1249,30,4,2,3,2,4,3,1,1,1,2,6,2,3,1,1,1,3,3,3,1,3,1,1,1,543,3.2,1,1731,87,4978,Upto 5k,3536,11,80,7
1250,30,4,2,1,1,1,1,1,2,2,3,5,2,2,1,2,1,1,3,1,7,4,4,3,2,1001,6.4,1,1827,92,10333,10k-15k,19271,12,80,8
1251,30,4,2,1,1,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,207,14.5,1,1856,64,2105,Upto 5k,5411,12,80,4
1252,30,4,2,3,1,4,4,1,1,1,2,3,2,3,1,1,1,1,3,2,5,4,3,1,2,1169,22.5,1,1934,64,5467,5k-10k,2125,18,80,8
1253,30,4,2,1,1,1,2,4,1,1,3,7,1,1,1,1,2,4,1,1,6,3,4,3,3,1180,40.2,1,1993,84,8633,5k-10k,13084,23,80,2
1254,30,4,2,3,1,3,2,1,2,1,3,8,2,3,1,1,1,2,2,3,4,3,3,1,3,1162,1.6,1,2000,98,11957,10k-15k,17231,18,80,0
1255,31,4,1,1,1,2,1,4,1,2,3,1,1,1,1,2,1,3,1,1,6,2,1,1,1,626,1.6,1,64,98,5381,5k-10k,19294,13,80,9
1256,31,4,2,1,2,3,2,4,2,1,3,9,1,3,1,1,2,4,3,3,4,3,1,1,1,530,46.7,1,473,91,12504,10k-15k,23978,21,80,3
1257,31,4,2,1,2,5,3,3,2,1,2,6,3,3,1,1,1,2,3,1,4,2,3,2,2,163,3.2,1,595,37,4051,Upto 5k,19658,14,80,2
1258,31,4,2,1,1,4,1,2,2,2,4,9,4,3,1,1,1,2,3,3,6,3,1,1,1,1236,1.6,1,664,40,15402,15k+,17997,11,80,7
1259,31,4,2,1,2,3,3,3,1,4,2,6,2,3,1,1,1,3,1,1,4,3,1,1,1,817,3.2,1,712,56,8120,5k-10k,18597,12,80,3
1260,31,4,2,1,1,4,2,2,1,1,1,3,1,3,1,1,1,2,2,4,4,2,1,1,1,1469,32.2,1,945,51,2259,Upto 5k,5543,17,80,4
1261,31,4,2,1,1,1,1,4,1,2,2,7,1,1,1,1,1,3,1,1,5,0,1,1,1,277,9.7,1,1022,97,4240,Upto 5k,13119,13,80,2
1262,31,4,2,1,1,4,1,1,1,2,3,7,1,1,1,1,1,4,1,1,7,3,4,1,2,1355,6.4,1,1024,78,10999,10k-15k,22245,14,80,7
1263,31,4,2,3,1,4,2,4,1,4,4,9,3,1,1,1,2,1,1,4,7,3,2,1,1,1262,1.6,1,1116,35,16885,15k+,16154,22,80,2
1264,31,4,2,1,1,2,4,2,1,4,1,1,2,1,1,1,1,1,1,4,2,4,1,1,1,969,3.2,1,1258,76,2559,Upto 5k,16620,11,80,5
1265,31,4,2,1,1,1,1,2,1,2,5,8,3,1,1,1,1,1,1,2,6,3,1,1,1,715,1.6,1,1263,76,18265,15k+,8733,12,80,6
1266,31,4,2,1,1,1,1,2,1,1,3,5,3,1,1,1,1,1,1,1,4,2,3,1,2,855,6.4,1,1363,54,7898,5k-10k,18706,11,80,1
1267,31,4,2,1,2,1,3,1,1,1,2,6,4,2,1,1,1,2,4,1,4,3,1,1,1,1221,11.3,1,1466,96,5486,5k-10k,24795,11,80,4
1268,31,4,2,1,2,4,1,1,2,1,2,6,1,2,1,1,1,1,3,1,5,2,3,2,2,492,25.7,1,1557,96,6439,5k-10k,13693,14,80,8
1269,31,4,2,1,1,4,5,1,2,1,1,3,4,3,1,1,1,3,3,4,2,3,1,2,2,1108,24.1,1,1576,65,2367,Upto 5k,16530,12,80,8
1270,31,4,2,2,1,5,2,1,1,2,4,9,3,3,1,1,2,4,3,1,6,3,1,1,1,365,6.4,1,1644,89,15202,15k+,5602,25,80,2
1271,31,4,1,2,2,2,2,2,2,1,1,2,1,3,1,2,1,1,2,1,5,3,3,2,2,708,11.3,1,1691,95,2655,Upto 5k,11740,11,80,2
1272,31,4,2,1,1,1,1,2,1,2,5,8,2,3,1,1,1,3,1,1,7,3,3,3,2,1224,16.1,1,1867,91,19665,15k+,13583,12,80,4
1273,31,4,2,2,1,1,2,2,2,1,4,9,3,2,1,1,1,4,3,1,6,3,5,1,2,117,35.4,1,1900,58,17174,15k+,2437,11,80,3
1274,32,4,2,2,1,3,1,1,1,2,2,3,2,3,1,1,2,3,3,1,2,3,3,1,2,279,12.9,1,2,61,5130,5k-10k,24907,23,80,1
1275,32,4,2,1,1,4,2,1,2,1,2,5,4,3,1,1,1,1,1,4,5,2,4,1,3,470,32.2,1,170,96,6567,5k-10k,5549,14,80,1
1276,32,4,2,3,1,4,1,2,1,1,2,5,3,2,1,2,1,2,2,1,2,0,3,1,2,1002,29,1,275,92,6804,5k-10k,23793,15,80,1
1277,32,4,2,2,1,4,1,1,2,1,5,8,4,1,1,2,1,3,1,1,6,4,1,1,1,636,16.1,1,396,35,18665,15k+,25594,11,80,9
1278,32,4,2,1,1,2,4,1,2,2,4,7,1,1,1,2,1,3,1,1,6,2,1,1,2,1091,1.6,1,431,90,13964,10k-15k,17810,12,80,7
1279,32,4,2,1,1,1,5,3,1,2,3,7,1,1,1,1,2,1,1,1,7,2,1,1,1,1261,11.3,1,499,31,10965,10k-15k,12066,24,80,8
1280,32,4,2,1,1,4,1,2,1,2,5,8,1,2,1,2,1,1,3,1,8,5,3,1,2,1245,29,1,638,58,19502,15k+,2125,17,80,1
1281,32,4,1,1,2,1,3,1,2,1,3,6,3,3,1,1,1,2,2,2,2,3,3,2,2,1184,17.7,1,840,43,7654,5k-10k,5860,18,80,1
1282,32,4,2,1,1,1,4,1,2,1,1,3,4,3,1,1,1,4,3,1,2,2,1,1,1,1418,1.6,1,887,36,3580,Upto 5k,10554,16,80,2
1283,32,4,2,1,1,2,5,4,2,1,3,1,2,3,1,1,1,1,3,4,7,3,3,1,2,527,12.9,1,944,51,7403,5k-10k,22477,11,80,4
1284,32,4,2,1,2,4,4,2,1,2,4,6,2,3,1,1,1,4,3,1,6,3,3,1,1,174,12.9,1,1138,56,13120,10k-15k,11879,17,80,6
1285,32,4,2,1,1,2,2,4,1,2,5,9,1,3,1,1,1,1,3,2,6,2,1,1,1,1098,6.4,1,1256,85,18711,15k+,12124,13,80,2
1286,32,4,1,2,1,2,1,4,1,2,2,1,4,1,1,1,2,2,1,1,5,2,1,1,1,1475,45.1,1,1420,97,4284,Upto 5k,22710,20,80,3
1287,32,4,2,1,1,4,4,4,1,1,2,7,1,3,1,1,1,4,3,4,5,0,1,1,1,1495,8,1,1473,96,6651,5k-10k,21534,14,80,2
1288,32,4,2,1,1,4,1,1,1,1,3,7,2,2,1,1,1,4,2,1,7,3,3,1,2,1490,11.3,1,1484,35,10466,10k-15k,20948,14,80,3
1289,32,4,2,1,1,2,2,1,2,2,2,1,4,3,1,1,2,2,3,1,2,3,1,1,1,271,4.8,1,1509,43,4789,Upto 5k,23070,25,80,4
1290,32,4,2,1,1,4,1,1,2,1,1,1,4,3,1,1,1,3,3,4,2,3,2,1,1,722,40.2,1,1617,84,3211,Upto 5k,22102,14,80,1
1291,32,4,2,1,1,4,5,4,2,1,4,8,2,3,1,1,1,4,2,1,7,2,1,1,1,301,35.4,1,1655,72,16413,15k+,3498,16,80,3
1292,32,4,2,1,1,3,1,1,2,2,4,7,1,3,1,2,1,4,3,1,7,3,4,1,3,465,9.7,1,1661,41,13966,10k-15k,11652,19,80,2
1293,32,4,2,1,1,1,2,2,2,1,1,1,4,2,1,2,1,4,3,4,5,2,1,1,1,464,25.7,1,1674,74,2587,Upto 5k,24941,16,80,4
